antecedent_item,consequent_item,lift,confidence,support,relevance_mba
SOUP,ONIONS,2.711739130434783,0.060000000000000005,0.0010822510822510823,0.8558695652173915
SOUP,BEEF,2.336551724137931,0.07333333333333333,0.0013227513227513227,0.6682758620689655
SOUP,TROPICAL FRUIT,1.6305882352941177,0.07333333333333333,0.0013227513227513227,0.31529411764705884
SOUP,BAKED BREAD/BUNS/ROLLS,1.3558695652173915,0.060000000000000005,0.0010822510822510823,0.17793478260869577
SOUP,FLUID MILK PRODUCTS,1.1833511205976524,0.13333333333333336,0.002405002405002405,0.09167556029882618
STATIONERY & SCHOOL SUPPLIES,CHRISTMAS  SEASONAL,6.310038697928523,0.052356020942408384,0.0012025012025012026,1.0
STATIONERY & SCHOOL SUPPLIES,FD WRAPS/BAGS/TRSH BG,4.40284722630743,0.04712041884816754,0.0010822510822510823,1.0
STATIONERY & SCHOOL SUPPLIES,CANDY - PACKAGED,2.1869038227067343,0.11518324607329843,0.0026455026455026454,0.5934519113533672
STATIONERY & SCHOOL SUPPLIES,COUPON/MISC ITEMS,1.7892849458509645,0.04712041884816754,0.0010822510822510823,0.39464247292548227
STATIONERY & SCHOOL SUPPLIES,GREETING CARDS/WRAP/PARTY SPLY,1.2964546009639744,0.06282722513089005,0.001443001443001443,0.14822730048198718
STATIONERY & SCHOOL SUPPLIES,CANDY - CHECKLANE,1.015690521361745,0.07853403141361257,0.0018037518037518038,0.007845260680872546
STONE FRUIT,VALUE ADDED FRUIT,13.643970467596391,0.18867924528301888,0.0012025012025012026,1.0
STONE FRUIT,TROPICAL FRUIT,7.971143174250832,0.3584905660377358,0.002284752284752285,1.0
SUGARS/SWEETNERS,PWDR/CRYSTL DRNK MX,18.9,0.09090909090909091,0.001443001443001443,1.0
SUGARS/SWEETNERS,FLOUR & MEALS,13.186046511627909,0.06818181818181819,0.0010822510822510823,1.0
SUGARS/SWEETNERS,BAKING MIXES,5.7857142857142865,0.06818181818181819,0.0010822510822510823,1.0
SUGARS/SWEETNERS,COFFEE,4.985611510791367,0.08333333333333333,0.0013227513227513227,1.0
SUGARS/SWEETNERS,BAKED BREAD/BUNS/ROLLS,2.0543478260869565,0.09090909090909091,0.001443001443001443,0.5271739130434783
SUGARS/SWEETNERS,FLUID MILK PRODUCTS,1.5464247598719318,0.17424242424242425,0.0027657527657527657,0.2732123799359659
TOBACCO OTHER,CIGARETTES,3.5853520519522513,0.2711864406779661,0.001924001924001924,1.0
TOBACCO OTHER,BEERS/ALES,2.740677966101695,0.23728813559322032,0.0016835016835016834,0.8703389830508474
TOMATOES,VEGETABLES SALAD,14.219435736677116,0.20689655172413793,0.0036075036075036075,1.0
TOMATOES,VEGETABLES - ALL OTHERS,8.846808510638297,0.19999999999999998,0.003487253487253487,1.0
TOMATOES,ONIONS,8.104047976011994,0.1793103448275862,0.0031265031265031266,1.0
TOMATOES,SALAD MIX,7.9856831078131805,0.07586206896551723,0.0013227513227513227,1.0
TOMATOES,VALUE ADDED FRUIT,4.4883958020989505,0.06206896551724138,0.0010822510822510823,1.0
TOMATOES,BREAD,3.910344827586207,0.06206896551724138,0.0010822510822510823,1.0
TOMATOES,BEEF,3.5158145065398334,0.1103448275862069,0.001924001924001924,1.0
TOMATOES,BAKED BREAD/BUNS/ROLLS,3.1169415292353824,0.13793103448275862,0.002405002405002405,1.0
TOMATOES,TROPICAL FRUIT,3.0669371196754565,0.13793103448275862,0.002405002405002405,1.0
TROPICAL FRUIT,STONE FRUIT,7.971143174250832,0.05080213903743316,0.002284752284752285,1.0
TROPICAL FRUIT,BERRIES,6.3,0.045454545454545456,0.002044252044252044,1.0
TROPICAL FRUIT,APPLES,5.418685121107266,0.07754010695187166,0.003487253487253487,1.0
TROPICAL FRUIT,YOGURT,4.991596638655462,0.029411764705882353,0.0013227513227513227,1.0
TROPICAL FRUIT,VALUE ADDED FRUIT,4.833759590792839,0.06684491978609626,0.0030062530062530063,1.0
TROPICAL FRUIT,GRAPES,4.620320855614974,0.04278074866310161,0.001924001924001924,1.0
TROPICAL FRUIT,CITRUS,3.6235294117647063,0.058823529411764705,0.0026455026455026454,1.0
TROPICAL FRUIT,TOMATOES,3.0669371196754565,0.05347593582887701,0.002405002405002405,1.0
TROPICAL FRUIT,VEGETABLES - ALL OTHERS,2.8385481852315397,0.06417112299465241,0.002886002886002886,0.9192740926157699
TROPICAL FRUIT,PEPPERS-ALL,2.6331269349845203,0.024064171122994655,0.0010822510822510823,0.8165634674922602
TROPICAL FRUIT,VEGETABLES SALAD,2.3889158969372875,0.034759358288770054,0.0015632515632515633,0.6944579484686437
TROPICAL FRUIT,CHEESES,2.3294117647058825,0.029411764705882353,0.0013227513227513227,0.6647058823529413
TROPICAL FRUIT,DELI MEATS,2.208804051421893,0.040106951871657755,0.0018037518037518038,0.6044020257109466
TROPICAL FRUIT,DRY BN/VEG/POTATO/RICE,2.1751918158567776,0.024064171122994655,0.0010822510822510823,0.5875959079283888
TROPICAL FRUIT,POTATOES,2.134588235294118,0.03208556149732621,0.001443001443001443,0.567294117647059
TROPICAL FRUIT,ROLLS,1.8376276130286828,0.026737967914438505,0.0012025012025012026,0.4188138065143414
TROPICAL FRUIT,SALAD BAR,1.7255771488196165,0.09358288770053476,0.004208754208754209,0.3627885744098083
TROPICAL FRUIT,SOUP,1.6305882352941177,0.029411764705882353,0.0013227513227513227,0.31529411764705884
TROPICAL FRUIT,EGGS,1.5160427807486634,0.03208556149732621,0.001443001443001443,0.2580213903743317
TROPICAL FRUIT,FLUID MILK PRODUCTS,1.4950091028940926,0.16844919786096257,0.007575757575757576,0.2475045514470463
TROPICAL FRUIT,COOKIES/CONES,1.4823529411764709,0.026737967914438505,0.0012025012025012026,0.24117647058823544
TROPICAL FRUIT,BREAKFAST SWEETS,1.4013840830449826,0.040106951871657755,0.0018037518037518038,0.20069204152249132
TROPICAL FRUIT,CRACKERS/MISC BKD FD,1.3897058823529413,0.024064171122994655,0.0010822510822510823,0.19485294117647067
TROPICAL FRUIT,BAKED BREAD/BUNS/ROLLS,1.2688618925831205,0.056149732620320865,0.0025252525252525255,0.13443094629156027
TROPICAL FRUIT,BAKED SWEET GOODS,1.0774812127494169,0.029411764705882353,0.0013227513227513227,0.03874060637470844
VALUE ADDED FRUIT,BERRIES,16.87304347826087,0.1217391304347826,0.0016835016835016834,1.0
VALUE ADDED FRUIT,STONE FRUIT,13.64397046759639,0.08695652173913043,0.0012025012025012026,1.0
VALUE ADDED FRUIT,GRAPES,9.391304347826088,0.08695652173913043,0.0012025012025012026,1.0
VALUE ADDED FRUIT,TROPICAL FRUIT,4.833759590792839,0.21739130434782608,0.0030062530062530063,1.0
VALUE ADDED FRUIT,TOMATOES,4.48839580209895,0.07826086956521738,0.0010822510822510823,1.0
VEGETABLES - ALL OTHERS,HERBS,14.744680851063832,0.10106382978723405,0.002284752284752285,1.0
VEGETABLES - ALL OTHERS,PEPPERS-ALL,11.058510638297873,0.10106382978723405,0.002284752284752285,1.0
VEGETABLES - ALL OTHERS,CARROTS,9.540675844806007,0.058510638297872335,0.0013227513227513227,1.0
VEGETABLES - ALL OTHERS,TOMATOES,8.846808510638297,0.15425531914893617,0.003487253487253487,1.0
VEGETABLES - ALL OTHERS,VEGETABLES SALAD,8.042553191489361,0.11702127659574467,0.0026455026455026454,1.0
VEGETABLES - ALL OTHERS,ONIONS,7.692876965772433,0.1702127659574468,0.003848003848003848,1.0
VEGETABLES - ALL OTHERS,CITRUS,4.259574468085107,0.06914893617021277,0.0015632515632515633,1.0
VEGETABLES - ALL OTHERS,POTATOES,4.2464680851063825,0.06382978723404255,0.001443001443001443,1.0
VEGETABLES - ALL OTHERS,HISPANIC,3.492161254199328,0.047872340425531915,0.0010822510822510823,1.0
VEGETABLES - ALL OTHERS,TROPICAL FRUIT,2.8385481852315393,0.1276595744680851,0.002886002886002886,0.9192740926157696
VEGETABLES - ALL OTHERS,BEEF,2.0337490829053557,0.06382978723404255,0.001443001443001443,0.5168745414526779
VEGETABLES - ALL OTHERS,BAKED BREAD/BUNS/ROLLS,1.2020120259019427,0.05319148936170213,0.0012025012025012026,0.10100601295097134
VEGETABLES - SHELF STABLE,ONIONS,6.847826086956522,0.15151515151515152,0.0012025012025012026,1.0
VEGETABLES - SHELF STABLE,BEEF,5.310344827586206,0.16666666666666666,0.0013227513227513227,1.0
VEGETABLES SALAD,TOMATOES,14.219435736677116,0.24793388429752067,0.0036075036075036075,1.0
VEGETABLES SALAD,HERBS,10.851674641148326,0.0743801652892562,0.0010822510822510823,1.0
VEGETABLES SALAD,VEGETABLES - ALL OTHERS,8.042553191489363,0.18181818181818182,0.0026455026455026454,1.0
VEGETABLES SALAD,HISPANIC,6.028708133971294,0.08264462809917357,0.0012025012025012026,1.0
VEGETABLES SALAD,ONIONS,5.229249011857708,0.11570247933884298,0.0016835016835016834,1.0
VEGETABLES SALAD,BEEF,3.1598746081504703,0.09917355371900827,0.001443001443001443,1.0
VEGETABLES SALAD,TROPICAL FRUIT,2.388915896937288,0.10743801652892564,0.0015632515632515633,0.694457948468644
VEGETABLES SALAD,BAG SNACKS,1.4940711462450593,0.09917355371900827,0.001443001443001443,0.24703557312252966
WAREHOUSE SNACKS,BAG SNACKS,2.9231018818948735,0.19402985074626866,0.0015632515632515633,0.9615509409474368
WAREHOUSE SNACKS,CANDY - CHECKLANE,1.9303173092546597,0.14925373134328357,0.0012025012025012026,0.46515865462732986
WAREHOUSE SNACKS,BEERS/ALES,1.8962686567164178,0.16417910447761191,0.0013227513227513227,0.4481343283582089
WAREHOUSE SNACKS,SOFT DRINKS,1.128358208955224,0.19402985074626866,0.0015632515632515633,0.06417910447761199
WATER - CARBONATED/FLVRD DRINK,SALAD BAR,2.226233915882466,0.12073490813648294,0.005531505531505531,0.613116957941233
WATER - CARBONATED/FLVRD DRINK,FIRST AID PRODUCTS,1.8022105035035758,0.023622047244094488,0.0010822510822510823,0.4011052517517879
WATER - CARBONATED/FLVRD DRINK,ANALGESICS,1.7231661831744716,0.023622047244094488,0.0010822510822510823,0.3615830915872358
WATER - CARBONATED/FLVRD DRINK,COLD AND FLU,1.6789824348879465,0.026246719160104987,0.0012025012025012026,0.33949121744397326
WATER - CARBONATED/FLVRD DRINK,APPLES,1.6507642427049558,0.023622047244094488,0.0010822510822510823,0.3253821213524779
WATER - CARBONATED/FLVRD DRINK,CANDY - CHECKLANE,1.3578085009980285,0.10498687664041995,0.00481000481000481,0.17890425049901426
WATER - CARBONATED/FLVRD DRINK,DELI MEATS,1.3009334098138394,0.023622047244094488,0.0010822510822510823,0.1504667049069197
WATER - CARBONATED/FLVRD DRINK,MAGAZINE,1.2795004072766765,0.04461942257217848,0.002044252044252044,0.13975020363833823
WATER - CARBONATED/FLVRD DRINK,SOFT DRINKS,1.0531798909751666,0.18110236220472442,0.008297258297258298,0.02658994548758331
WATER - CARBONATED/FLVRD DRINK,CANDY - PACKAGED,1.0464890518822134,0.05511811023622048,0.0025252525252525255,0.02324452594110671
YOGURT,TROPICAL FRUIT,4.991596638655462,0.22448979591836732,0.0013227513227513227,1.0
YOGURT,FLUID MILK PRODUCTS,1.9923768867205365,0.22448979591836732,0.0013227513227513227,0.49618844336026824
